ID,Count
18529,212.5524085
18530,179.8848053
18531,148.6323881
18532,125.1043302
18533,111.9890117
18534,120.4185975
18535,139.6537669
18536,160.8200262
18537,207.8146121
18538,294.9692405
18539,327.0120793
18540,330.4766817
18541,292.2808605
18542,312.5194393
18543,308.5720645
18544,300.6962471
18545,307.7011809
18546,315.2740822
18547,334.53765
18548,321.4791282
18549,300.0667497
18550,301.1553543
18551,294.036827
18552,265.3864852
18553,211.7922995
18554,179.241519
18555,148.1008636
18556,124.6569444
18557,111.5885276
18558,119.9879684
18559,139.1543509
18560,160.2449174
18561,207.0714459
18562,293.9144005
18563,325.8426509
18564,329.2948635
18565,291.2356344
18566,311.4018381
18567,307.4685795
18568,299.6209268
18569,306.6008102
18570,314.1466301
18571,333.3413094
18572,320.3294862
18573,298.9936805
18574,300.0783921
18575,292.9853214
18576,413.8560863
18577,330.2788087
18578,279.5176005
18579,230.9554073
18580,194.3958643
18581,174.0163644
18582,187.1148448
18583,217.0037973
18584,249.8934124
18585,322.9168891
18586,458.3438505
18587,508.1342561
18588,513.5177977
18589,454.1664575
18590,485.6145778
18591,479.4808705
18592,467.2428742
18593,478.1276306
18594,489.8949347
18595,519.8280146
18596,499.5367695
18597,466.2647171
18598,467.9562671
18599,456.8950012
18600,404.2079865
18601,322.5791203
18602,273.0012926
18603,225.5712148
18604,189.8639732
18605,169.9595744
18606,182.7526939
18607,211.9448545
18608,244.067724
18609,315.3888268
18610,447.6586211
18611,496.2882783
18612,501.5463151
18613,443.5786144
18614,474.2935944
18615,468.3028803
18616,456.3501847
18617,466.981188
18618,478.4741646
18619,507.7094238
18620,487.8912223
18621,455.394831
18622,457.0469464
18623,446.2435484
18624,419.1438849
18625,334.4987486
18626,283.0889694
18627,233.9063018
18628,196.8796411
18629,176.2397544
18630,189.5055928
18631,219.7764335
18632,253.0862759
18633,327.0427664
18634,464.2000648
18635,514.6266376
18636,520.0789642
18637,459.9692977
18638,491.8192276
18639,485.6071505
18640,473.2127905
18641,484.2366203
18642,496.1542741
18643,526.469806
18644,505.9193017
18645,472.2221356
18646,473.9352983
18647,462.7327037
18648,399.7739155
18649,319.0404996
18650,270.0065295
18651,223.0967491
18652,187.7812079
18653,168.0951559
18654,180.7479378
18655,209.6198669
18656,241.3903558
18657,311.9290821
18658,442.7479063
18659,490.8441071
18660,496.0444644
18661,438.7126564
18662,469.0906999
18663,463.1657026
18664,451.3441254
18665,461.858509
18666,473.2254102
18667,502.1399651
18668,482.5391649
18669,450.3992517
18670,452.0332438
18671,441.3483566
18672,385.3478757
18673,307.5277652
18674,260.2632102
18675,215.0461924
18676,181.00503
18677,162.0293589
18678,174.2255589
18679,202.0556302
18680,232.6796652
18681,300.6729666
18682,426.7711288
18683,473.1317543
18684,478.1444541
18685,422.8814929
18686,452.1633296
18687,446.4521388
18688,435.057149
18689,445.1921159
18690,456.1488368
18691,484.0199958
18692,465.1265001
18693,434.1463716
18694,435.7214002
18695,425.4220825
18696,270.0526534
18697,215.5161458
18698,182.39304
18699,150.7048528
18700,126.84873
18701,113.5505372
18702,122.0976615
18703,141.6010377
18704,163.0624299
18705,210.7122877
18706,299.0821618
18707,331.5717919
18708,335.0847032
18709,296.3562963
18710,316.877073
18711,312.8746577
18712,304.8890234
18713,311.9916308
18714,319.6701254
18715,339.2022959
18716,325.9616918
18717,304.2507485
18718,305.3545321
18719,298.1367472
18720,269.1001983
18721,214.7560368
18722,181.7497536
18723,150.1733282
18724,126.4013442
18725,113.1500532
18726,121.6670323
18727,141.1016216
18728,162.4873212
18729,209.9691215
18730,298.0273219
18731,330.4023635
18732,333.902885
18733,295.3110702
18734,315.7594717
18735,311.7711726
18736,303.813703
18737,310.8912601
18738,318.5426732
18739,338.0059553
18740,324.8120498
18741,303.1776793
18742,304.2775699
18743,297.0852416
18744,417.5697994
18745,333.242546
18746,282.0258351
18747,233.0278719
18748,196.140264
18749,175.5778899
18750,188.7939088
18751,218.951068
18752,252.1358161
18753,325.8145646
18754,462.4567719
18755,512.6939687
18756,518.1258193
18757,458.2418933
18758,489.9722115
18759,483.7834637
18760,471.4356505
18761,482.4180805
18762,494.2909779
18763,524.4926605
18764,504.0193331
18765,470.4487159
18766,472.1554449
18767,460.9949214
18768,407.9216996
18769,325.5428576
18770,275.5095272
18771,227.6436795
18772,191.608373
18773,171.5210999
18774,184.4317579
18775,213.8921252
18776,246.3101277
18777,318.2865024
18778,451.7715425
18779,500.8479909
18780,506.1543366
18781,447.6540502
18782,478.651228
18783,472.6054735
18784,460.5429609
18785,471.271638
18786,482.8702077
18787,512.3740697
18788,492.3737859
18789,459.5788298
18790,461.2461242
18791,450.3434686
18792,422.8575979
18793,337.4624859
18794,285.5972041
18795,235.9787665
18796,198.6240409
18797,177.8012799
18798,191.1846568
18799,221.7237042
18800,255.3286797
18801,329.940442
18802,468.3129862
18803,519.1863502
18804,524.6869857
18805,464.0447335
18806,496.1768612
18807,489.9097437
18808,477.4055668
18809,488.5270703
18810,500.5503173
18811,531.1344519
18812,510.4018653
18813,476.4061344
18814,478.1344761
18815,466.8326239
18816,403.4876285
18817,322.0042369
18818,272.5147642
18819,225.1692138
18820,189.5256077
18821,169.6566814
18822,182.4270018
18823,211.5671376
18824,243.6327595
18825,314.8267576
18826,446.8608277
18827,495.4038197
18828,500.6524859
18829,442.7880922
18830,473.4483335
18831,467.4682958
18832,455.5369016
18833,466.1489589
18834,477.6214533
18835,506.804611
18836,487.0217285
18837,454.5832505
18838,456.2324216
18839,445.4482768
18840,389.0615887
18841,310.4915025
18842,262.7714448
18843,217.1186571
18844,182.7494298
18845,163.5908845
18846,175.9046229
18847,204.0029009
18848,234.9220689
18849,303.5706422
18850,430.8840502
18851,477.6914669
18852,482.7524757
18853,426.9569287
18854,456.5209632
18855,450.754732
18856,439.2499253
18857,449.4825659
18858,460.54488
18859,488.6846416
18860,469.6090637
18861,438.3303704
18862,439.9205781
18863,429.5220028
18864,273.7663664
18865,218.4798831
18866,184.9012746
18867,152.7773174
18868,128.5931298
18869,115.1120628
18870,123.7767255
18871,143.5483084
18872,165.3048336
18873,213.6099632
18874,303.1950832
18875,336.1315045
18876,339.6927247
18877,300.4317321
18878,321.2347066
18879,317.1772509
18880,309.0817996
18881,316.2820808
18882,324.0661685
18883,343.8669418
18884,330.4442554
18885,308.4347473
18886,309.5537099
18887,302.2366674
18888,272.8139113
18889,217.7197741
18890,184.2579882
18891,152.2457929
18892,128.145744
18893,114.7115787
18894,123.3460963
18895,143.0488923
18896,164.7297249
18897,212.8667971
18898,302.1402432
18899,334.9620761
18900,338.5109065
18901,299.386506
18902,320.1171053
18903,316.0737658
18904,308.0064793
18905,315.1817101
18906,322.9387164
18907,342.6706011
18908,329.2946134
18909,307.3616781
18910,308.4767478
18911,301.1851618
18912,421.2835124
18913,336.2062833
18914,284.5340698
18915,235.1003366
18916,197.8846638
18917,177.1394155
18918,190.4729728
18919,220.8983387
18920,254.3782198
18921,328.7122402
18922,466.5696932
18923,517.2536814
18924,522.7338408
18925,462.3173291
18926,494.3298451
18927,488.0860569
18928,475.6284267
18929,486.7085305
18930,498.687021
18931,529.1573063
18932,508.5018967
18933,474.6327147
18934,476.3546227
18935,465.0948416
18936,411.6354126
18937,328.5065949
18938,278.0177618
18939,229.7161441
18940,193.3527727
18941,173.0826254
18942,186.1108219
18943,215.8393959
18944,248.5525315
18945,321.184178
18946,455.8844639
18947,505.4077035
18948,510.7623581
18949,451.729486
18950,483.0088616
18951,476.9080666
18952,464.7357371
18953,475.5620879
18954,487.2662509
18955,517.0387155
18956,496.8563495
18957,463.7628286
18958,465.445302
18959,454.4433888
18960,426.571311
18961,340.4262232
18962,288.1054387
18963,238.0512311
18964,200.3684406
18965,179.3628055
18966,192.8637207
18967,223.6709749
18968,257.5710834
18969,332.8381176
18970,472.4259076
18971,523.7460628
18972,529.2950072
18973,468.1201693
18974,500.5344948
18975,494.2123368
18976,481.598343
18977,492.8175202
18978,504.9463604
18979,535.7990978
18980,514.8844289
18981,480.5901332
18982,482.3336539
18983,470.9325441
18984,407.2013416
18985,324.9679743
18986,275.0229988
18987,227.2416784
18988,191.2700075
18989,171.218207
18990,184.1060658
18991,213.5144083
18992,245.8751632
18993,317.7244332
18994,450.9737491
18995,499.9635323
18996,505.2605074
18997,446.863528
18998,477.8059671
18999,471.770889
19000,459.7296778
19001,470.4394089
19002,482.0174965
19003,511.4692569
19004,491.504292
19005,458.7672493
19006,460.4315994
19007,449.548197
19008,392.7753018
19009,313.4552398
19010,265.2796794
19011,219.1911217
19012,184.4938296
19013,165.15241
19014,177.5836869
19015,205.9501716
19016,237.1644726
19017,306.4683177
19018,434.9969716
19019,482.2511796
19020,487.3604972
19021,431.0323644
19022,460.8785969
19023,455.0573251
19024,443.4427015
19025,453.7730158
19026,464.9409232
19027,493.3492875
19028,474.0916273
19029,442.5143692
19030,444.1197559
19031,433.621923
19032,277.4800795
19033,221.4436205
19034,187.4095092
19035,154.8497821
19036,130.3375295
19037,116.6735883
19038,125.4557894
19039,145.4955791
19040,167.5472374
19041,216.5076388
19042,307.3080046
19043,340.6912172
19044,344.3007462
19045,304.5071679
19046,325.5923402
19047,321.479844
19048,313.2745758
19049,320.5725307
19050,328.4622117
19051,348.5315876
19052,334.926819
19053,312.6187461
19054,313.7528877
19055,306.3365876
19056,276.5276244
19057,220.6835114
19058,186.7662229
19059,154.3182575
19060,129.8901437
19061,116.2731042
19062,125.0251603
19063,144.996163
19064,166.9721286
19065,215.7644726
19066,306.2531646
19067,339.5217887
19068,343.118928
19069,303.4619418
19070,324.474739
19071,320.376359
19072,312.1992555
19073,319.47216
19074,327.3347595
19075,347.335247
19076,333.777177
19077,311.5456769
19078,312.6759256
19079,305.2850821
19080,424.9972255
19081,339.1700207
19082,287.0423044
19083,237.1728013
19084,199.6290636
19085,178.700941
19086,192.1520367
19087,222.8456095
19088,256.6206235
19089,331.6099158
19090,470.6826146
19091,521.813394
19092,527.3418623
19093,466.3927649
19094,498.6874787
19095,492.3886501
19096,479.821203
19097,490.9989804
19098,503.0830642
19099,533.8219522
19100,512.9844603
19101,478.8167135
19102,480.5538005
19103,469.1947618
19104,415.3491257
19105,331.4703323
19106,280.5259964
19107,231.7886088
19108,195.0971725
19109,174.644151
19110,187.7898858
19111,217.7866666
19112,250.7949352
19113,324.0818535
19114,459.9973852
19115,509.9674162
19116,515.3703796
19117,455.8049218
19118,487.3664952
19119,481.2106598
19120,468.9285134
19121,479.8525379
19122,491.6622941
19123,521.7033614
19124,501.338913
19125,467.9468274
19126,469.6444798
19127,458.543309
19128,430.285024
19129,343.3899605
19130,290.6136733
19131,240.1236958
19132,202.1128404
19133,180.924331
19134,194.5427847
19135,225.6182456
19136,259.8134871
19137,335.7357931
19138,476.5388289
19139,528.3057754
19140,533.9030287
19141,472.1956051
19142,504.8921284
19143,498.51493
19144,485.7911192
19145,497.1079702
19146,509.3424036
19147,540.4637437
19148,519.3669925
19149,484.774132
19150,486.5328318
19151,475.0324643
19152,410.9150546
19153,327.9317116
19154,277.5312334
19155,229.3141431
19156,193.0144072
19157,172.7797325
19158,185.7851297
19159,215.461679
19160,248.1175669
19161,320.6221087
19162,455.0866704
19163,504.5232449
19164,509.8685289
19165,450.9389638
19166,482.1636008
19167,476.0734821
19168,463.9224541
19169,474.7298588
19170,486.4135397
19171,516.1339028
19172,495.9868556
19173,462.9512481
19174,464.6307772
19175,453.6481172
19176,396.4890149
19177,316.4189771
19178,267.787914
19179,221.2635864
19180,186.2382293
19181,166.7139355
19182,179.2627509
19183,207.8974423
19184,239.4068764
19185,309.3659933
19186,439.1098929
19187,486.8108922
19188,491.9685187
19189,435.1078002
19190,465.2362305
19191,459.3599183
19192,447.6354777
19193,458.0634658
19194,469.3369663
19195,498.0139334
19196,478.5741908
19197,446.698368
19198,448.3189337
19199,437.7218432
19200,281.1937926
19201,224.4073578
19202,189.9177438
19203,156.9222467
19204,132.0819293
19205,118.2351138
19206,127.1348534
19207,147.4428498
19208,169.7896411
19209,219.4053144
19210,311.420926
19211,345.2509298
19212,348.9087677
19213,308.5826036
19214,329.9499739
19215,325.7824372
19216,317.4673521
19217,324.8629807
19218,332.8582548
19219,353.1962335
19220,339.4093826
19221,316.8027449
19222,317.9520656
19223,310.4365078
19224,280.2413374
19225,223.6472488
19226,189.2744575
19227,156.3907222
19228,131.6345435
19229,117.8346298
19230,126.7042243
19231,146.9434337
19232,169.2145323
19233,218.6621482
19234,310.366086
19235,344.0815014
19236,347.7269495
19237,307.5373776
19238,328.8323726
19239,324.6789521
19240,316.3920317
19241,323.76261
19242,331.7308027
19243,351.9998929
19244,338.2597406
19245,315.7296757
19246,316.8751034
19247,309.3850023
19248,428.7109385
19249,342.133758
19250,289.550539
19251,239.2452659
19252,201.3734633
19253,180.2624665
19254,193.8311007
19255,224.7928802
19256,258.8630273
19257,334.5075913
19258,474.795536
19259,526.3731066
19260,531.9498838
19261,470.4682007
19262,503.0451123
19263,496.6912432
19264,484.0139792
19265,495.2894304
19266,507.4791073
19267,538.4865981
19268,517.4670239
19269,483.0007123
19270,484.7529784
19271,473.294682
19272,419.0628387
19273,334.4340696
19274,283.034231
19275,233.8610735
19276,196.8415723
19277,176.2056765
19278,189.4689498
19279,219.7339373
19280,253.0373389
19281,326.9795291
19282,464.1103066
19283,514.5271288
19284,519.9784012
19285,459.8803576
19286,491.7241289
19287,485.513253
19288,473.1212896
19289,484.1429878
19290,496.0583372
19291,526.3680073
19292,505.8214766
19293,472.1308262
19294,473.8436577
19295,462.6432292
19296,433.9987371
19297,346.3536978
19298,293.1219079
19299,242.1961604
19300,203.8572402
19301,182.4858565
19302,196.2218487
19303,227.5655164
19304,262.0558908
19305,338.6334687
19306,480.6517503
19307,532.8654881
19308,538.5110503
19309,476.2710409
19310,509.2497621
19311,502.8175232
19312,489.9838955
19313,501.3984201
19314,513.7384468
19315,545.1283895
19316,523.8495561
19317,488.9581308
19318,490.7320096
19319,479.1323845
19320,414.6287677
19321,330.8954489
19322,280.039468
19323,231.3866078
19324,194.758807
19325,174.341258
19326,187.4641937
19327,217.4089497
19328,250.3599707
19329,323.5197843
19330,459.1995918
19331,509.0829576
19332,514.4765504
19333,455.0143995
19334,486.5212344
19335,480.3760753
19336,468.1152303
19337,479.0203088
19338,490.8095828
19339,520.7985486
19340,500.4694192
19341,467.1352469
19342,468.829955
19343,457.7480375
19344,400.2027279
19345,319.3827144
19346,270.2961487
19347,223.3360511
19348,187.9826291
19349,168.2754611
19350,180.9418148
19351,209.844713
19352,241.6492801
19353,312.2636689
19354,443.2228143
19355,491.3706048
19356,496.5765402
19357,439.183236
19358,469.5938641
19359,463.6625115
19360,451.828254
19361,462.3539157
19362,473.7330095
19363,502.6785793
19364,483.0567544
19365,450.8823668
19366,452.5181115
19367,441.8217634
19368,284.9075056
19369,227.3710951
19370,192.4259784
19371,158.9947114
19372,133.8263291
19373,119.7966394
19374,128.8139174
19375,149.3901205
19376,172.0320448
19377,222.3029899
19378,315.5338473
19379,349.8106424
19380,353.5167893
19381,312.6580394
19382,334.3076075
19383,330.0850304
19384,321.6601283
19385,329.1534306
19386,337.254298
19387,357.8608794
19388,343.8919462
19389,320.9867437
19390,322.1512434
19391,314.536428
19392,283.9550505
19393,226.6109861
19394,191.7826921
19395,158.4631869
19396,133.3789433
19397,119.3961553
19398,128.3832882
19399,148.8907044
19400,171.4569361
19401,221.5598238
19402,314.4790074
19403,348.641214
19404,352.3349711
19405,311.6128134
19406,333.1900062
19407,328.9815453
19408,320.584808
19409,328.0530599
19410,336.1268458
19411,356.6645388
19412,342.7423042
19413,319.9136745
19414,321.0742812
19415,313.4849225
19416,432.4246516
19417,345.0974953
19418,292.0587736
19419,241.3177306
19420,203.1178631
19421,181.8239921
19422,195.5101647
19423,226.7401509
19424,261.105431
19425,337.4052669
19426,478.9084574
19427,530.9328192
19428,536.5579053
19429,474.5436365
19430,507.402746
19431,500.9938364
19432,488.2067554
19433,499.5798803
19434,511.8751505
19435,543.151244
19436,521.9495875
19437,487.1847111
19438,488.9521562
19439,477.3946022
19440,422.7765518
19441,337.3978069
19442,285.5424657
19443,235.9335381
19444,198.585972
19445,177.767202
19446,191.1480138
19447,221.681208
19448,255.2797426
19449,329.8772047
19450,468.223228
19451,519.0868414
19452,524.5864227
19453,463.9557934
19454,496.0817625
19455,489.8158462
19456,477.3140658
19457,488.4334378
19458,500.4543804
19459,531.0326532
19460,510.3040402
19461,476.314825
19462,478.0428355
19463,466.7431494
19464,437.7124501
19465,349.3174352
19466,295.6301425
19467,244.2686251
19468,205.6016399
19469,184.0473821
19470,197.9009127
19471,229.5127871
19472,264.2982946
19473,341.5311442
19474,484.7646717
19475,537.4252007
19476,543.1190718
19477,480.3464766
19478,513.6073957
19479,507.1201164
19480,494.1766717
19481,505.6888701
19482,518.1344899
19483,549.7930354
19484,528.3321197
19485,493.1421296
19486,494.9311874
19487,483.2323048
19488,418.3424807
19489,333.8591862
19490,282.5477026
19491,233.4590724
19492,196.5032068
19493,175.9027836
19494,189.1432577
19495,219.3562204
19496,252.6023744
19497,326.4174599
19498,463.3125132
19499,513.6426702
19500,519.084572
19501,459.0898353
19502,490.878868
19503,484.6786685
19504,472.3080065
19505,483.3107587
19506,495.205626
19507,525.4631945
19508,504.9519828
19509,471.3192457
19510,473.0291329
19511,461.8479577
19512,403.916441
19513,322.3464517
19514,272.8043833
19515,225.4085157
19516,189.7270289
19517,169.8369866
19518,182.6208788
19519,211.7919837
19520,243.8916838
19521,315.1613444
19522,447.3357357
19523,495.9303174
19524,501.1845617
19525,443.2586718
19526,473.9514977
19527,467.9651047
19528,456.0210302
19529,466.6443657
19530,478.1290526
19531,507.3432251
19532,487.539318
19533,455.0663656
19534,456.7172893
19535,445.9216836
19536,288.6212187
19537,230.3348324
19538,194.9342131
19539,161.067176
19540,135.5707288
19541,121.3581649
19542,130.4929813
19543,151.3373912
19544,174.2744485
19545,225.2006655
19546,319.6467687
19547,354.3703551
19548,358.1248108
19549,316.7334752
19550,338.6652411
19551,334.3876235
19552,325.8529045
19553,333.4438806
19554,341.6503411
19555,362.5255253
19556,348.3745098
19557,325.1707425
19558,326.3504212
19559,318.6363483
19560,287.6687636
19561,229.5747234
19562,194.2909267
19563,160.5356515
19564,135.123343
19565,120.9576808
19566,130.0623522
19567,150.8379752
19568,173.6993398
19569,224.4574993
19570,318.5919287
19571,353.2009266
19572,356.9429926
19573,315.6882492
19574,337.5476398
19575,333.2841385
19576,324.7775842
19577,332.3435099
19578,340.522889
19579,361.3291846
19580,347.2248678
19581,324.0976733
19582,325.2734591
19583,317.5848427
19584,436.1383647
19585,348.0612326
19586,294.5670082
19587,243.3901952
19588,204.8622628
19589,183.3855176
19590,197.1892286
19591,228.6874216
19592,263.3478347
19593,340.3029424
19594,483.0213787
19595,535.4925319
19596,541.1659269
19597,478.6190722
19598,511.7603796
19599,505.2964296
19600,492.3995317
19601,503.8703303
19602,516.2711936
19603,547.8158898
19604,526.4321511
19605,491.3687099
19606,493.151334
19607,481.4945224
19608,426.4902649
19609,340.3615442
19610,288.0507003
19611,238.0060028
19612,200.3303718
19613,179.3287276
19614,192.8270777
19615,223.6284787
19616,257.5221464
19617,332.7748802
19618,472.3361494
19619,523.6465541
19620,529.1944442
19621,468.0312291
19622,500.4393961
19623,494.1184393
19624,481.5068421
19625,492.7238877
19626,504.8504235
19627,535.697299
19628,514.7866038
19629,480.4988238
19630,482.2420133
19631,470.8430696
19632,441.4261632
19633,352.2811725
19634,298.1383771
19635,246.3410898
19636,207.3460397
19637,185.6089076
19638,199.5799766
19639,231.4600578
19640,266.5406983
19641,344.4288198
19642,488.8775931
19643,541.9849133
19644,547.7270933
19645,484.4219124
19646,517.9650293
19647,511.4227095
19648,498.3694479
19649,509.97932
19650,522.5305331
19651,554.4576813
19652,532.8146833
19653,497.3261284
19654,499.1303652
19655,487.332225
19656,422.0561938
19657,336.8229235
19658,285.0559373
19659,235.5315371
19660,198.2476065
19661,177.4643091
19662,190.8223216
19663,221.3034912
19664,254.8447781
19665,329.3151354
19666,467.4254346
19667,518.2023828
19668,523.6925935
19669,463.1652711
19670,495.2365016
19671,488.9812616
19672,476.5007828
19673,487.6012087
19674,499.6016691
19675,530.1278404
19676,509.4345464
19677,475.5032445
19678,477.2283107
19679,465.9478779
19680,407.630154
19681,325.310189
19682,275.3126179
19683,227.4809804
19684,191.4714286
19685,171.3985121
19686,184.2999428
19687,213.7392544
19688,246.1340875
19689,318.05902
19690,451.448657
19691,500.4900301
19692,505.7925833
19693,447.3341076
19694,478.3091314
19695,472.2676978
19696,460.2138064
19697,470.9348156
19698,482.5250958
19699,512.007871
19700,492.0218816
19701,459.2503644
19702,460.9164672
19703,450.0216038
19704,292.3349317
19705,233.2985697
19706,197.4424477
19707,163.1396407
19708,137.3151286
19709,122.9196904
19710,132.1720453
19711,153.2846619
19712,176.5168523
19713,228.0983411
19714,323.7596901
19715,358.9300677
19716,362.7328323
19717,320.808911
19718,343.0228747
19719,338.6902167
19720,330.0456808
19721,337.7343305
19722,346.0463843
19723,367.1901711
19724,352.8570734
19725,329.3547413
19726,330.549599
19727,322.7362685
19728,291.3824766
19729,232.5384607
19730,196.7991613
19731,162.6081162
19732,136.8677428
19733,122.5192063
19734,131.7414162
19735,152.7852459
19736,175.9417435
19737,227.3551749
19738,322.7048501
19739,357.7606393
19740,361.5510141
19741,319.7636849
19742,341.9052735
19743,337.5867316
19744,328.9703604
19745,336.6339598
19746,344.9189322
19747,365.9938305
19748,351.7074314
19749,328.2816721
19750,329.4726369
19751,321.6847629
19752,439.8520777
19753,351.0249699
19754,297.0752429
19755,245.4626599
19756,206.6066626
19757,184.9470431
19758,198.8682926
19759,230.6346923
19760,265.5902384
19761,343.200618
19762,487.1343001
19763,540.0522445
19764,545.7739484
19765,482.694508
19766,516.1180132
19767,509.5990227
19768,496.5923079
19769,508.1607802
19770,520.6672368
19771,552.4805357
19772,530.9147147
19773,495.5527087
19774,497.3505118
19775,485.5944426
19776,430.2039779
19777,343.3252815
19778,290.5589349
19779,240.0784674
19780,202.0747715
19781,180.8902531
19782,194.5061417
19783,225.5757494
19784,259.7645501
19785,335.6725558
19786,476.4490707
19787,528.2062667
19788,533.8024657
19789,472.1066649
19790,504.7970298
19791,498.4210325
19792,485.6996183
19793,497.0143377
19794,509.2464667
19795,540.3619449
19796,519.2691674
19797,484.6828226
19798,486.4411911
19799,474.9429898
19800,445.1398763
19801,355.2449098
19802,300.6466118
19803,248.4135544
19804,209.0904395
19805,187.1704331
19806,201.2590406
19807,233.4073285
19808,268.783102
19809,347.3264954
19810,492.9905144
19811,546.5446259
19812,552.3351148
19813,488.4973482
19814,522.322663
19815,515.7253027
19816,502.5622242
19817,514.26977
19818,526.9265762
19819,559.1223272
19820,537.2972469
19821,501.5101272
19822,503.3295431
19823,491.4321452
19824,425.7699069
19825,339.7866608
19826,287.5641719
19827,237.6040017
19828,199.9920063
19829,179.0258346
19830,192.5013856
19831,223.2507619
19832,257.0871818
19833,332.212811
19834,471.5383559
19835,522.7620954
19836,528.300615
19837,467.2407069
19838,499.5941353
19839,493.2838548
19840,480.693559
19841,491.8916586
19842,503.9977123
19843,534.7924863
19844,513.91711
19845,479.6872433
19846,481.4274885
19847,470.0477981
19848,411.3438671
19849,328.2739263
19850,277.8208525
19851,229.553445
19852,193.2158284
19853,172.9600377
19854,185.9790067
19855,215.6865251
19856,248.3764913
